CGPA,Semester,Skills_Count,Projects_Count,Internship,Coding_Profile,Aptitude_Score,Communication_Score,Resume_Score,Academic_Score,Skill_Score,Project_Score,Internship_Score,Coding_Score,Placement_Readiness
7.37,2,3,1,1,4,73.6,74.1,72.7,73.7,30,20,100,40,54.84
7.6,8,1,4,0,9,75.7,37.7,41.5,76.0,10,80,0,90,50.12
8.1,2,4,3,1,3,54.2,86.0,70.3,81.0,40,60,100,30,58.17
6.68,4,10,2,0,2,88.2,56.2,43.6,66.8,100,40,0,20,63.53
9.59,3,5,2,0,2,74.5,91.6,23.9,95.89999999999999,50,40,0,20,61.27
6.49,3,10,3,0,6,79.9,81.5,89.1,64.9,100,60,0,60,68.49
6.29,5,9,2,0,1,30.7,60.3,64.6,62.9,90,40,0,10,58.99
8.66,8,1,5,1,7,62.7,71.4,88.8,86.6,10,100,100,70,66.81
8.29,3,8,2,0,5,67.7,26.2,93.3,82.89999999999999,80,40,0,50,48.22
8.12,4,4,2,1,6,66.3,39.7,87.1,81.19999999999999,40,40,100,60,63.21
8.13,6,4,4,0,5,31.0,49.7,59.7,81.30000000000001,40,80,0,50,57.64
7.49,3,1,1,0,6,59.9,62.0,62.7,74.9,10,20,0,60,42.48
6.6,6,8,3,1,0,81.2,58.1,59.8,65.99999999999999,80,60,100,0,64.7
7.58,8,5,3,0,4,72.9,20.9,67.4,75.8,50,60,0,40,47.51
6.82,1,3,2,0,8,63.7,70.1,63.1,68.2,30,40,0,80,54.43
8.48,7,5,5,0,2,38.6,50.4,52.7,84.80000000000001,50,100,0,20,52.54
7.35,5,7,2,0,0,94.9,54.1,38.8,73.5,70,40,0,0,38.42
6.67,7,9,2,0,3,55.8,77.2,70.4,66.7,90,40,0,30,52.87
7.18,3,9,3,0,0,46.4,70.2,73.2,71.8,90,60,0,0,55.84
7.91,3,7,4,0,6,52.4,50.2,39.6,79.10000000000001,70,80,0,60,62.03
6.94,1,9,2,1,1,52.8,68.7,77.2,69.4,90,40,100,10,58.44
6.68,7,9,1,0,4,58.9,50.3,72.2,66.8,90,20,0,40,45.95
7.74,2,3,3,0,3,28.9,75.3,72.9,77.4,30,60,0,30,48.2
7.74,4,5,2,0,6,95.6,64.2,22.5,77.4,50,40,0,60,63.27
6.99,3,2,2,0,3,57.3,76.0,100.0,69.9,20,40,0,30,42.46
7.03,7,10,3,0,10,48.7,47.5,95.0,70.30000000000001,100,60,0,100,69.79
7.73,6,5,5,0,7,45.8,45.4,64.6,77.3,50,100,0,70,55.43
6.05,1,7,3,1,6,47.9,64.2,69.6,60.5,70,60,100,60,74.15
6.09,1,5,4,0,8,59.2,98.4,39.6,60.9,50,80,0,80,57.5
6.78,2,8,4,0,1,82.1,64.9,68.3,67.80000000000001,80,80,0,10,62.42
7.29,7,10,2,0,5,77.2,41.7,58.8,72.89999999999999,100,40,0,50,52.52
7.81,6,2,5,0,2,81.3,69.7,68.7,78.1,20,100,0,20,59.63
8.98,6,6,4,0,10,85.9,53.5,78.4,89.8,60,80,0,100,69.89
8.36,8,10,3,1,2,69.2,38.1,100.0,83.6,100,60,100,20,79.36
7.34,8,6,3,0,8,39.8,55.3,71.3,73.4,60,60,0,80,54.37
7.48,3,4,2,0,0,71.5,77.7,82.8,74.8,40,40,0,0,59.44
6.5,2,1,2,0,5,69.2,87.6,63.8,65.0,10,40,0,50,59.27
7.48,5,6,2,0,9,49.2,82.8,47.4,74.8,60,40,0,90,57.08
7.21,1,9,5,0,6,68.2,46.5,29.8,72.1,90,100,0,60,65.3
7.82,4,1,2,0,10,41.1,73.9,84.3,78.2,10,40,0,100,49.72
6.67,1,6,5,0,3,37.1,57.3,46.8,66.7,60,100,0,30,53.34
8.02,2,4,2,1,8,45.7,51.4,46.9,80.19999999999999,40,40,100,80,63.75
9.03,4,9,4,0,4,31.4,84.6,70.9,90.3,90,80,0,40,76.27
7.39,8,9,2,1,3,70.7,68.2,31.2,73.9,90,40,100,30,65.01
7.9,7,7,5,0,2,47.2,63.7,56.1,79.0,70,100,0,20,69.86
8.19,8,1,4,0,8,62.3,62.3,64.5,81.89999999999999,10,80,0,80,65.64
7.1,4,3,3,1,7,56.6,41.3,83.2,71.0,30,60,100,70,64.16
7.72,1,1,5,1,3,40.0,77.7,44.8,77.2,10,100,100,30,52.09
7.51,8,5,3,1,5,38.9,63.9,53.1,75.1,50,60,100,50,54.06
7.6,4,7,0,0,9,43.9,44.9,63.1,76.0,70,0,0,90,50.19
6.73,7,5,2,1,6,62.4,69.5,47.3,67.30000000000001,50,40,100,60,58.97
7.52,3,3,1,0,7,59.2,56.3,55.5,75.2,30,20,0,70,47.84
8.0,8,5,1,1,6,62.2,62.6,43.7,80.0,50,20,100,60,66.34
8.95,1,9,3,0,8,65.1,73.8,59.8,89.49999999999999,90,60,0,80,66.95
8.46,2,3,5,1,7,62.0,53.1,62.4,84.60000000000001,30,100,100,70,69.38
9.65,5,10,2,0,4,81.2,86.3,59.1,96.50000000000001,100,40,0,40,61.82
6.73,2,6,5,1,1,84.9,58.1,47.6,67.30000000000001,60,100,100,10,62.35
8.37,3,2,4,0,8,89.1,55.5,62.4,83.7,20,80,0,80,63.71
7.68,8,4,1,0,3,60.1,78.5,68.1,76.8,40,20,0,30,63.96
9.69,5,7,4,0,6,61.5,69.4,83.4,96.89999999999999,70,80,0,60,64.43
6.69,5,9,2,1,9,66.2,87.2,58.1,66.9,90,40,100,90,59.89
6.66,6,4,1,1,6,75.2,46.9,72.2,66.60000000000001,40,20,100,60,49.75
6.9,2,10,1,0,6,59.1,55.1,71.7,69.0,100,20,0,60,58.29
5.38,8,3,3,0,8,55.6,65.4,90.4,53.800000000000004,30,60,0,80,59.9
6.97,8,7,3,0,6,82.4,64.9,52.0,69.69999999999999,70,60,0,60,59.21
6.74,7,2,0,0,1,96.5,100.0,67.5,67.4,20,0,0,10,46.18
7.65,8,4,4,1,4,51.0,68.8,47.9,76.5,40,80,100,40,53.89
7.84,1,5,1,1,3,79.9,53.5,39.2,78.4,50,20,100,30,52.55
9.38,1,3,3,0,8,58.3,69.7,77.8,93.80000000000001,30,60,0,80,64.9
8.45,5,5,1,0,6,64.4,83.5,56.0,84.5,50,20,0,60,52.05
6.92,2,2,2,0,7,81.2,57.0,62.3,69.19999999999999,20,40,0,70,46.43
6.6,8,8,4,0,8,93.1,44.7,56.1,65.99999999999999,80,80,0,80,65.52
7.99,8,5,5,0,4,84.4,41.7,78.7,79.9,50,100,0,40,59.18
6.18,2,8,1,1,9,94.5,58.3,66.1,61.8,80,20,100,90,67.42
9.33,1,3,4,0,1,17.3,67.3,77.2,93.30000000000001,30,80,0,10,55.01
8.68,6,2,3,1,5,90.4,57.2,95.2,86.8,20,60,100,50,65.05
7.03,3,9,5,0,7,61.5,66.9,82.9,70.30000000000001,90,100,0,70,72.67
5.79,1,5,2,0,6,70.4,93.6,48.3,57.9,50,40,0,60,49.22
8.85,1,8,3,1,5,73.8,76.7,93.9,88.5,80,60,100,50,80.09
7.39,3,10,1,1,3,65.4,81.0,54.6,73.9,100,20,100,30,61.61
8.74,1,5,2,0,9,62.4,68.7,27.7,87.4,50,40,0,90,56.51
5.91,5,6,3,0,9,85.1,75.3,64.4,59.099999999999994,60,60,0,90,59.81
6.9,8,2,2,0,9,97.8,98.5,79.7,69.0,20,40,0,90,61.43
7.51,5,1,4,0,2,58.2,88.5,64.9,75.1,10,80,0,20,52.61
7.55,5,2,1,0,0,47.9,43.9,34.9,75.5,20,20,0,0,32.39
7.05,6,2,1,1,5,75.1,60.1,69.6,70.5,20,20,100,50,65.43
8.12,7,9,1,0,10,74.3,70.5,42.0,81.19999999999999,90,20,0,100,57.02
6.43,5,7,0,0,5,64.4,100.0,66.5,64.3,70,0,0,50,50.97
7.36,6,5,2,1,9,48.2,19.0,67.2,73.6,50,40,100,90,62.79
7.62,5,9,5,1,4,74.7,95.4,67.9,76.2,90,100,100,40,84.58
8.01,2,8,3,0,10,51.8,62.1,63.5,80.1,80,60,0,100,48.42
8.21,2,10,2,1,9,75.7,76.3,80.6,82.10000000000001,100,40,100,90,92.04
6.38,3,7,2,1,5,55.0,89.6,67.6,63.800000000000004,70,40,100,50,62.68
5.97,6,5,4,0,5,34.2,48.6,44.0,59.699999999999996,50,80,0,50,51.29
8.78,4,8,3,0,6,67.4,46.9,67.7,87.79999999999998,80,60,0,60,62.21
7.83,5,10,3,1,7,69.5,56.5,66.5,78.3,100,60,100,70,79.09
6.75,4,5,4,1,7,33.8,68.6,64.4,67.5,50,80,100,70,68.66
9.05,8,5,3,0,9,77.6,36.5,55.5,90.5,50,60,0,90,58.69
7.62,7,5,2,1,5,75.3,48.8,84.3,76.2,50,40,100,50,70.69
8.68,4,2,4,0,1,13.9,90.5,78.5,86.8,20,80,0,10,50.62
7.57,7,9,2,0,5,100.0,82.2,56.8,75.7,90,40,0,50,65.19
9.56,5,10,3,1,9,58.2,67.2,28.3,95.60000000000001,100,60,100,90,83.74
9.26,1,6,0,0,7,58.3,88.5,78.9,92.6,60,0,0,70,51.04
7.25,3,2,2,1,8,77.2,75.5,82.5,72.5,20,40,100,80,70.53
8.47,6,1,1,1,7,70.6,58.9,73.9,84.7,10,20,100,70,50.55
8.15,7,4,5,1,8,100.0,75.1,32.8,81.5,40,100,100,80,61.76
8.87,7,4,1,0,3,44.2,79.3,46.6,88.69999999999999,40,20,0,30,41.53
6.54,4,5,2,0,7,76.6,28.3,67.7,65.4,50,40,0,70,53.96
8.19,1,4,2,0,4,58.5,89.5,62.6,81.89999999999999,40,40,0,40,40.44
8.56,1,1,2,0,7,83.5,73.1,6.2,85.60000000000001,10,40,0,70,39.34
5.74,5,2,2,0,7,83.4,65.6,71.0,57.400000000000006,20,40,0,70,51.62
6.32,3,6,2,1,7,43.1,74.5,64.8,63.2,60,40,100,70,60.07
5.46,7,10,2,1,8,72.8,18.5,41.8,54.6,100,40,100,80,74.37
7.23,5,9,2,0,7,55.9,77.7,78.3,72.30000000000001,90,40,0,70,46.24
8.22,3,8,5,0,5,90.1,39.8,54.9,82.2,80,100,0,50,68.77
9.0,5,7,2,0,4,37.0,76.8,62.3,90.0,70,40,0,40,50.52
7.57,8,7,2,1,9,63.2,56.1,50.7,75.7,70,40,100,90,63.61
9.13,8,1,2,1,5,71.8,71.3,81.5,91.3,10,40,100,50,57.75
6.12,3,5,3,0,5,65.9,78.5,69.0,61.199999999999996,50,60,0,50,57.3
5.8,2,4,5,1,3,88.5,80.9,58.0,57.99999999999999,40,100,100,30,78.05
7.44,1,5,3,0,5,74.4,76.4,67.9,74.4,50,60,0,50,57.04
7.88,8,6,5,0,5,60.6,52.7,80.8,78.8,60,100,0,50,68.1
7.47,6,6,2,0,3,62.7,72.6,68.9,74.7,60,40,0,30,61.41
5.43,8,10,5,0,1,54.7,43.6,59.1,54.29999999999999,100,100,0,10,58.52
7.41,1,5,2,0,7,69.7,69.4,87.8,74.1,50,40,0,70,50.06
6.2,1,3,3,0,8,83.2,35.4,76.3,62.0,30,60,0,80,48.31
8.17,8,3,1,0,1,100.0,77.2,52.2,81.69999999999999,30,20,0,10,49.88
7.87,3,8,0,0,5,77.5,50.8,37.8,78.7,80,0,0,50,56.59
6.56,1,8,2,0,7,44.1,79.0,58.8,65.6,80,40,0,70,58.17
6.99,2,8,0,1,1,65.6,86.3,45.5,69.9,80,0,100,10,55.49
6.44,2,7,2,0,2,77.1,60.5,68.8,64.4,70,40,0,20,60.79
7.44,7,5,2,0,3,87.2,60.2,91.2,74.4,50,40,0,30,62.79
8.46,4,6,5,1,9,62.5,45.8,68.9,84.60000000000001,60,100,100,90,73.04
6.51,1,6,1,1,6,91.3,56.3,91.9,65.10000000000001,60,20,100,60,66.42
8.0,5,9,3,0,4,41.0,62.3,40.3,80.0,90,60,0,40,66.5
6.97,7,5,2,1,9,44.0,67.7,36.1,69.69999999999999,50,40,100,90,53.38
6.71,5,7,1,1,5,61.1,56.0,62.6,67.10000000000001,70,20,100,50,72.54
7.39,5,9,1,0,7,77.5,48.7,98.5,73.9,90,20,0,70,62.6
6.46,6,9,4,0,8,59.0,49.4,90.1,64.60000000000001,90,80,0,80,71.58
6.95,2,1,2,0,4,56.6,50.1,81.0,69.5,10,40,0,40,35.96
6.3,4,7,4,0,4,26.4,52.9,42.6,63.0,70,80,0,40,60.62
9.46,6,9,2,0,7,68.1,84.8,74.8,94.60000000000001,90,40,0,70,67.54
7.54,4,4,5,0,2,100.0,56.3,29.2,75.4,40,100,0,20,58.36
6.8,2,3,4,0,3,53.9,39.0,35.6,68.0,30,80,0,30,47.45
7.71,4,1,2,1,5,99.3,38.1,32.4,77.10000000000001,10,40,100,50,45.42
7.39,5,7,4,0,0,65.2,94.2,52.6,73.9,70,80,0,0,59.83
7.28,5,8,1,1,4,74.1,100.0,75.7,72.8,80,20,100,40,69.88
8.11,2,9,1,0,6,70.0,66.2,41.6,81.1,90,20,0,60,61.14
8.26,5,3,3,0,0,75.9,45.8,60.7,82.6,30,60,0,0,49.45
6.97,8,3,4,0,7,67.4,64.3,39.3,69.69999999999999,30,80,0,70,43.59
6.92,3,1,3,0,5,59.1,58.6,75.7,69.19999999999999,10,60,0,50,46.31
7.22,7,5,3,0,4,79.7,95.2,73.9,72.2,50,60,0,40,63.69
5.2,5,8,2,0,6,84.4,59.3,8.9,52.0,80,40,0,60,44.54
5.98,1,7,4,1,1,42.1,78.6,48.7,59.80000000000001,70,80,100,10,62.37
8.87,2,7,5,0,1,56.9,79.9,59.2,88.69999999999999,70,100,0,10,71.14
9.14,2,4,2,0,4,61.7,43.1,100.0,91.4,40,40,0,40,49.54
7.25,4,1,2,0,4,66.4,68.4,56.4,72.5,10,40,0,40,57.24
8.08,4,7,3,0,3,75.6,48.7,65.3,80.80000000000001,70,60,0,30,54.64
7.81,7,3,2,0,3,100.0,80.4,63.3,78.1,30,40,0,30,58.07
10.0,4,5,1,0,8,57.5,99.6,59.3,100.0,50,20,0,80,62.53
8.62,1,9,4,0,7,81.7,48.1,62.0,86.19999999999999,90,80,0,70,63.49
7.37,5,3,3,1,1,59.8,79.6,35.9,73.7,30,60,100,10,46.57
6.54,2,2,1,0,6,92.7,56.0,43.7,65.4,20,20,0,60,48.44
5.89,5,10,3,0,2,58.6,62.3,37.4,58.9,100,60,0,20,57.09
7.7,4,8,5,0,0,54.7,74.9,63.4,77.0,80,100,0,0,61.81
6.74,8,2,3,0,7,78.6,57.0,36.4,67.4,20,60,0,70,46.67
6.08,2,6,5,0,4,75.2,28.3,30.3,60.8,60,100,0,40,56.68
6.85,4,6,4,1,5,42.0,29.1,89.7,68.5,60,80,100,50,68.94
6.42,6,2,1,1,1,86.4,77.3,95.3,64.2,20,20,100,10,48.93
9.19,1,5,2,0,6,87.3,58.8,63.2,91.89999999999999,50,40,0,60,48.36
8.38,2,1,3,0,6,54.2,100.0,70.1,83.80000000000001,10,60,0,60,61.04
7.49,4,7,3,0,5,57.7,60.5,79.7,74.9,70,60,0,50,60.51
8.98,4,2,2,0,3,73.7,96.1,99.6,89.8,20,40,0,30,68.89
7.58,7,9,0,0,0,59.9,53.0,71.0,75.8,90,0,0,0,46.18
6.64,6,1,2,1,4,66.6,75.3,89.1,66.39999999999999,10,40,100,40,60.59
9.02,4,4,3,1,8,88.2,76.7,90.5,90.19999999999999,40,60,100,80,74.56
8.04,7,6,2,1,2,76.4,37.5,62.1,80.39999999999999,60,40,100,20,60.88
6.46,1,3,2,0,9,90.9,55.1,51.4,64.60000000000001,30,40,0,90,56.8
7.31,5,6,4,0,10,88.9,43.1,83.9,73.1,60,80,0,100,66.23
6.62,5,4,2,0,2,72.4,70.9,65.4,66.2,40,40,0,20,36.19
6.12,5,2,5,1,9,73.3,70.4,77.5,61.199999999999996,20,100,100,90,62.33
8.43,1,10,1,0,1,56.9,66.8,59.2,84.3,100,20,0,10,51.7
9.41,6,5,1,0,2,72.4,56.2,44.8,94.10000000000001,50,20,0,20,46.09
6.1,5,10,2,0,7,64.7,59.0,43.8,61.0,100,40,0,70,46.65
8.06,8,8,1,1,7,77.0,98.9,50.2,80.60000000000001,80,20,100,70,56.4
6.85,8,2,2,0,4,100.0,82.9,51.4,68.5,20,40,0,40,58.54
7.01,5,6,3,1,9,63.0,71.8,71.6,70.1,60,60,100,90,83.82
6.91,1,8,2,1,7,48.0,64.9,86.1,69.10000000000001,80,40,100,70,73.88
6.64,7,6,4,1,4,100.0,62.6,50.8,66.39999999999999,60,80,100,40,73.04
7.55,2,5,2,0,8,78.1,71.3,68.4,75.5,50,40,0,80,63.68
6.67,8,3,2,0,6,70.2,80.5,68.8,66.7,30,40,0,60,47.99
7.77,4,8,1,0,6,34.4,62.1,66.9,77.69999999999999,80,20,0,60,60.78
7.45,4,10,2,0,5,70.1,77.8,48.3,74.5,100,40,0,50,65.24
7.26,8,2,1,1,5,60.1,67.5,69.2,72.6,20,20,100,50,64.72
6.59,1,10,2,0,10,67.6,81.8,69.5,65.9,100,40,0,100,70.4
6.92,5,9,3,0,9,56.9,98.5,98.4,69.19999999999999,90,60,0,90,64.69
8.26,6,8,2,0,5,80.0,61.6,59.8,82.6,80,40,0,50,48.09
8.0,3,6,0,1,4,74.2,68.1,82.8,80.0,60,0,100,40,62.84
6.52,5,9,2,1,7,62.3,56.3,62.0,65.19999999999999,90,40,100,70,69.03
7.6,8,6,4,1,7,59.8,67.2,64.8,76.0,60,80,100,70,62.45
8.25,3,8,2,0,7,55.9,73.3,64.5,82.5,80,40,0,70,68.03
5.83,4,5,3,0,5,51.1,60.3,100.0,58.3,50,60,0,50,55.93
8.04,6,7,3,0,10,51.6,75.3,76.5,80.39999999999999,70,60,0,100,64.07
6.84,1,2,5,0,6,62.6,66.0,70.3,68.39999999999999,20,100,0,60,47.12
8.07,6,1,2,1,3,49.0,62.5,49.0,80.7,10,40,100,30,46.17
6.74,8,8,4,0,7,26.8,75.0,71.5,67.4,80,80,0,70,59.12
5.7,5,5,3,0,7,67.9,58.6,83.8,57.00000000000001,50,60,0,70,53.12
5.87,1,9,3,0,6,56.3,66.1,74.5,58.699999999999996,90,60,0,60,52.85
7.55,5,7,4,1,7,100.0,71.2,70.1,75.5,70,80,100,70,72.1
7.76,5,4,1,0,1,51.3,84.3,51.2,77.60000000000001,40,20,0,10,50.12
6.6,6,5,4,0,6,43.6,59.0,70.3,65.99999999999999,50,80,0,60,51.2
8.14,5,3,1,0,7,54.4,58.6,50.5,81.4,30,20,0,70,32.91
5.84,3,5,3,0,2,48.6,70.6,100.0,58.4,50,60,0,20,52.97
7.43,1,10,2,1,5,45.2,54.5,49.5,74.3,100,40,100,50,57.79
6.29,4,4,3,1,0,68.0,60.6,78.0,62.9,40,60,100,0,61.58
6.85,2,3,1,1,6,79.2,85.6,31.0,68.5,30,20,100,60,58.09
7.55,3,8,4,1,3,47.2,72.2,50.0,75.5,80,80,100,30,54.29
6.64,4,4,2,0,4,46.0,70.8,100.0,66.39999999999999,40,40,0,40,51.47
7.12,1,10,3,1,8,51.9,61.6,43.4,71.2,100,60,100,80,65.23
8.51,8,4,3,1,2,54.3,51.6,88.1,85.1,40,60,100,20,69.74
6.92,2,8,2,1,8,44.4,100.0,38.8,69.19999999999999,80,40,100,80,69.02
8.34,2,5,3,0,1,65.0,74.0,84.2,83.39999999999999,50,60,0,10,53.86
6.37,1,5,1,1,5,66.1,82.5,44.3,63.7,50,20,100,50,53.24
8.03,3,5,5,0,4,75.1,71.6,52.4,80.3,50,100,0,40,47.44
8.94,6,6,3,0,0,61.5,73.1,30.1,89.39999999999999,60,60,0,0,42.43
5.03,6,5,3,0,3,43.6,66.2,98.3,50.3,50,60,0,30,53.99
6.7,7,1,5,0,9,82.3,63.4,32.3,67.0,10,100,0,90,53.96
8.08,5,1,2,1,4,37.1,61.6,69.5,80.80000000000001,10,40,100,40,47.52
7.3,8,6,2,1,7,73.1,38.3,64.1,73.0,60,40,100,70,63.32
7.87,5,2,3,0,9,53.8,52.4,82.6,78.7,20,60,0,90,62.34
6.9,5,3,5,0,9,69.8,78.3,81.7,69.0,30,100,0,90,70.48
7.59,8,6,3,1,8,45.3,86.9,67.3,75.9,60,60,100,80,67.76
7.34,4,2,0,0,5,100.0,39.2,61.9,73.4,20,0,0,50,45.51
8.67,1,6,4,0,2,49.2,56.6,58.5,86.7,60,80,0,20,65.41
7.75,3,6,2,0,2,54.1,83.5,60.5,77.5,60,40,0,20,56.98
7.84,8,2,4,0,2,74.5,66.6,76.5,78.4,20,80,0,20,56.63
7.09,6,10,5,0,4,62.6,19.7,53.2,70.89999999999999,100,100,0,40,53.71
7.01,1,2,3,1,8,59.2,67.1,34.9,70.1,20,60,100,80,62.18
7.07,6,7,2,1,4,60.1,59.7,100.0,70.7,70,40,100,40,71.02
7.89,2,9,2,1,6,64.2,51.9,41.8,78.89999999999999,90,40,100,60,80.7
7.08,4,1,4,0,6,86.9,67.0,36.9,70.8,10,80,0,60,63.84
7.79,3,8,1,0,6,72.2,43.4,72.0,77.9,80,20,0,60,58.75
9.58,2,4,3,1,2,73.6,83.9,67.5,95.8,40,60,100,20,74.37
8.37,5,6,2,1,6,61.4,54.5,45.1,83.7,60,40,100,60,60.79
7.17,8,3,0,1,10,59.0,78.0,47.7,71.7,30,0,100,100,55.58
8.7,6,10,3,0,7,38.2,81.9,87.4,86.99999999999999,100,60,0,70,65.89
7.09,5,1,3,0,6,77.8,55.6,85.0,70.89999999999999,10,60,0,60,50.75
5.46,5,1,3,0,5,68.3,53.6,88.1,54.6,10,60,0,50,47.31
6.49,1,5,2,0,0,52.0,76.5,56.5,64.9,50,40,0,0,54.03
5.63,2,4,5,1,2,80.4,85.4,78.2,56.3,40,100,100,20,71.88
7.15,3,8,0,0,5,70.9,80.3,59.3,71.50000000000001,80,0,0,50,46.44
7.52,2,3,1,0,5,55.4,52.6,56.2,75.2,30,20,0,50,35.42
9.18,7,3,2,0,5,48.4,88.3,99.0,91.8,30,40,0,50,54.09
7.83,3,2,2,0,4,78.7,99.5,62.9,78.3,20,40,0,40,43.73
7.28,4,9,1,1,7,66.5,49.3,49.2,72.8,90,20,100,70,63.81
8.33,4,5,5,0,10,100.0,65.2,67.2,83.3,50,100,0,100,80.13
5.29,3,9,5,0,7,72.9,66.8,46.1,52.900000000000006,90,100,0,70,64.59
7.74,2,7,4,1,6,62.7,62.3,8.5,77.4,70,80,100,60,67.54
8.27,7,8,2,0,10,79.0,54.6,20.1,82.69999999999999,80,40,0,100,55.28
6.02,3,7,2,0,1,60.3,58.9,29.9,60.199999999999996,70,40,0,10,36.41
8.64,3,5,4,0,7,67.0,74.2,92.4,86.4,50,80,0,70,66.46
7.84,5,2,0,0,6,60.2,77.4,64.5,78.4,20,0,0,60,37.56
7.08,3,8,1,0,6,49.3,47.4,59.0,70.8,80,20,0,60,48.45
8.13,5,5,2,0,9,74.4,41.1,76.9,81.30000000000001,50,40,0,90,52.63
9.77,7,8,5,0,4,74.2,75.6,38.8,97.7,80,100,0,40,70.05
7.68,6,5,0,0,6,43.6,42.5,84.1,76.8,50,0,0,60,54.69
7.75,8,1,3,0,3,54.7,76.1,55.6,77.5,10,60,0,30,58.63
7.04,8,10,4,0,5,70.7,82.1,80.9,70.39999999999999,100,80,0,50,68.29
6.65,5,9,1,1,8,65.3,91.1,54.8,66.5,90,20,100,80,68.14
8.33,3,5,1,0,6,56.5,63.8,69.1,83.3,50,20,0,60,44.67
6.64,6,2,2,0,9,49.1,99.3,65.0,66.39999999999999,20,40,0,90,51.69
7.57,1,4,3,0,10,68.8,57.4,34.1,75.7,40,60,0,100,61.72
7.02,2,1,2,0,10,55.5,83.8,69.3,70.19999999999999,10,40,0,100,53.8
7.98,3,4,3,1,5,76.1,57.9,47.4,79.80000000000001,40,60,100,50,62.74
7.83,4,5,1,0,7,59.1,92.6,55.2,78.3,50,20,0,70,62.28
8.54,3,2,4,0,6,56.9,44.7,52.1,85.39999999999999,20,80,0,60,60.18
6.99,7,6,2,1,7,50.7,73.9,58.0,69.9,60,40,100,70,66.52
7.23,3,4,2,0,9,56.0,44.9,37.2,72.30000000000001,40,40,0,90,43.69
6.52,4,5,4,1,6,59.7,57.6,40.5,65.19999999999999,50,80,100,60,68.83
7.06,8,10,2,1,9,77.0,81.2,54.7,70.6,100,40,100,90,75.12
7.88,5,10,3,0,6,82.0,76.9,56.0,78.8,100,60,0,60,69.19
8.26,5,5,0,1,5,0.0,50.2,55.0,82.6,50,0,100,50,39.51
6.58,1,4,2,0,2,79.1,42.5,77.6,65.8,40,40,0,20,50.05
8.37,8,1,1,0,7,76.5,62.4,59.1,83.7,10,20,0,70,44.13
8.86,8,5,2,0,7,63.3,65.1,40.4,88.6,50,40,0,70,57.45
7.91,3,4,5,0,4,100.0,64.3,100.0,79.10000000000001,40,100,0,40,65.4
9.38,3,6,2,0,6,100.0,53.5,100.0,93.80000000000001,60,40,0,60,64.19
6.73,2,7,1,1,10,83.2,35.8,57.8,67.30000000000001,70,20,100,100,66.76
6.26,6,4,5,0,5,94.2,59.4,91.2,62.6,40,100,0,50,59.45
5.72,5,3,2,0,7,93.2,64.4,57.6,57.199999999999996,30,40,0,70,56.09
9.0,3,1,4,1,7,100.0,93.3,73.9,90.0,10,80,100,70,67.09
8.15,7,2,4,0,5,74.4,89.6,66.7,81.5,20,80,0,50,53.13
7.44,2,1,2,1,8,78.5,84.1,79.4,74.4,10,40,100,80,58.1
7.78,1,9,3,1,8,91.5,41.8,86.9,77.8,90,60,100,80,73.04
6.37,7,4,1,1,3,59.8,70.3,55.4,63.7,40,20,100,30,53.88
9.95,2,7,2,0,3,52.4,91.4,80.3,99.49999999999999,70,40,0,30,62.53
7.63,5,6,4,0,7,73.8,58.2,50.6,76.3,60,80,0,70,57.55
7.61,5,1,4,1,2,73.6,76.7,45.7,76.1,10,80,100,20,63.18
8.23,1,2,2,0,5,90.4,40.4,67.0,82.30000000000001,20,40,0,50,42.79
7.98,6,4,0,0,7,91.6,47.6,72.6,79.80000000000001,40,0,0,70,54.01
7.72,3,6,3,1,7,66.5,89.5,48.9,77.2,60,60,100,70,63.65
6.71,2,5,1,0,9,72.2,66.1,68.1,67.10000000000001,50,20,0,90,50.59
7.97,3,3,4,1,10,68.1,52.6,57.7,79.69999999999999,30,80,100,100,75.22
9.38,3,9,3,1,6,95.1,54.5,74.1,93.80000000000001,90,60,100,60,80.22
8.85,3,7,2,0,7,45.5,83.6,91.7,88.5,70,40,0,70,69.77
9.09,8,6,2,1,3,66.8,61.7,66.9,90.9,60,40,100,30,60.66
6.99,4,5,3,1,10,81.7,84.3,83.9,69.9,50,60,100,100,79.03
6.51,8,8,4,0,7,35.4,80.6,51.0,65.10000000000001,80,80,0,70,58.21
7.37,1,8,3,1,7,43.3,33.0,50.2,73.7,80,60,100,70,59.41
7.56,3,10,1,1,6,85.3,67.2,20.3,75.6,100,20,100,60,65.63
8.59,1,10,3,0,1,44.0,52.8,84.2,85.9,100,60,0,10,64.56
5.81,6,10,2,0,5,94.0,83.5,82.2,58.099999999999994,100,40,0,50,66.7
9.03,3,10,3,1,2,61.8,50.2,98.7,90.3,100,60,100,20,76.47
7.34,8,5,1,0,3,57.2,67.5,62.2,73.4,50,20,0,30,56.04
7.07,2,1,1,1,5,100.0,57.1,94.2,70.7,10,20,100,50,60.12
6.49,8,3,4,0,10,46.7,47.3,39.5,64.9,30,80,0,100,61.06
5.85,2,4,3,0,3,61.6,71.4,65.9,58.5,40,60,0,30,48.75
8.32,7,1,2,1,10,34.5,51.8,45.1,83.2,10,40,100,100,55.75
7.57,7,1,5,1,8,81.9,75.9,49.3,75.7,10,100,100,80,80.73
6.21,1,4,1,0,4,63.5,62.4,60.9,62.1,40,20,0,40,45.08
